id,height,weight,age,birthday,longitude,latitude,wkt,location,address
30736,164,97,27,1989/08/05,120.998242,24.830863,POINT (120.998242 24.830863),Hsinchu,"Hsinchu, T'ai-wan"
30737,166,71,24,1992/01/25,121.548098,25.031162,POINT (121.548098 25.031162),Taipei,"Taipei, T'ai-wan"
30738,169,48,24,1992/12/01,121.703967,25.182761,POINT (121.703967 25.182761),Keelung,"Keelung, T'ai-wan"
30739,168,67,41,1975/03/10,121.542061,25.054758,POINT (121.542061 25.054758),Taipei,"Taipei, T'ai-wan"
30740,158,54,50,1966/09/18,121.548288,25.077462,POINT (121.548288 25.077462),Taipei,"Taipei, T'ai-wan"
30741,181,62,49,1967/05/27,121.299568,24.847543,POINT (121.299568 24.847543),Daxi,"Daxi, T'ai-wan"
30742,163,90,44,1972/02/12,120.703577,24.226345,POINT (120.703577 24.226345),Fengyuan,"Fengyuan, T'ai-wan"
30743,153,64,18,1998/01/20,121.431362,25.071941,POINT (121.431362 25.071941),Banqiao,"Banqiao, T'ai-pei"
30744,174,49,45,1971/06/22,120.310509,22.623207,POINT (120.310509 22.623207),Kaohsiung,"Kaohsiung, Kao-hsiung"
30746,161,77,38,1978/04/20,120.780095,24.211568,POINT (120.780095 24.211568),Fengyuan,"Fengyuan, T'ai-wan"
30747,167,82,27,1989/05/09,120.301866,22.663009,POINT (120.301866 22.663009),Fengshan,"Fengshan, T'ai-wan"
30748,182,61,43,1973/01/22,120.343107,22.602970,POINT (120.343107 22.602970),Kaohsiung,"Kaohsiung, Kao-hsiung"
30749,164,82,49,1967/07/20,120.341099,22.670999,POINT (120.341099 22.670999),Fengshan,"Fengshan, T'ai-wan"
30750,183,71,28,1988/03/16,121.513361,25.078946,POINT (121.513361 25.078946),Taipei,"Taipei, T'ai-wan"
30751,166,76,47,1969/05/01,120.677354,24.142837,POINT (120.677354 24.142837),Taichung,"Taichung, T'ai-wan"
30752,169,77,38,1978/12/05,121.289351,24.835900,POINT (121.289351 24.835900),Daxi,"Daxi, T'ai-wan"
30753,177,90,44,1972/01/24,120.248801,22.967092,POINT (120.248801 22.967092),Tainan,"Tainan, T'ai-wan"
30754,165,77,46,1970/06/16,121.230760,24.935404,POINT (121.230760 24.935404),Taoyuan City,"Taoyuan City, T'ai-wan"
30755,162,68,24,1992/06/06,121.533397,25.062903,POINT (121.533397 25.062903),Taipei,"Taipei, T'ai-wan"
30756,183,60,43,1973/04/11,121.440509,25.049505,POINT (121.440509 25.049505),Banqiao,"Banqiao, T'ai-pei"
30757,153,73,45,1971/04/17,121.454565,25.081624,POINT (121.454565 25.081624),Banqiao,"Banqiao, T'ai-pei"
30758,176,72,50,1966/08/20,120.214717,22.914471,POINT (120.214717 22.914471),Tainan,"Tainan, T'ai-wan"
30760,182,67,40,1976/08/04,121.282624,24.901456,POINT (121.282624 24.901456),Taoyuan City,"Taoyuan City, T'ai-wan"
30761,171,46,44,1972/02/07,120.750787,24.267337,POINT (120.750787 24.267337),Fengyuan,"Fengyuan, T'ai-wan"
30762,177,71,40,1976/09/13,118.328344,24.423386,POINT (118.328344 24.423386),Jincheng,"Jincheng, Fu-chien"
30763,182,61,49,1967/01/02,120.774860,24.226143,POINT (120.774860 24.226143),Fengyuan,"Fengyuan, T'ai-wan"
30764,167,51,27,1989/08/16,120.970223,24.850294,POINT (120.970223 24.850294),Hsinchu,"Hsinchu, T'ai-wan"
30765,168,64,48,1968/04/17,120.645814,24.117392,POINT (120.645814 24.117392),Taichung,"Taichung, T'ai-wan"
30766,150,56,28,1988/05/21,121.592122,25.007448,POINT (121.592122 25.007448),Taipei,"Taipei, T'ai-wan"
30767,183,74,38,1978/02/12,121.130103,22.782235,POINT (121.130103 22.782235),Taitung City,"Taitung City, T'ai-wan"
30768,183,70,33,1983/12/23,120.522862,24.007284,POINT (120.522862 24.007284),Chang-hua,"Chang-hua, T'ai-wan"
30769,177,56,25,1991/02/22,120.488842,23.414808,POINT (120.488842 23.414808),Jiayi Shi,"Jiayi Shi, T'ai-wan"
30771,164,69,48,1968/11/23,121.209055,24.905139,POINT (121.209055 24.905139),Taoyuan City,"Taoyuan City, T'ai-wan"
30772,164,66,49,1967/04/05,120.620974,24.187755,POINT (120.620974 24.187755),Taichung,"Taichung, T'ai-wan"
30773,159,48,35,1981/03/24,121.292151,24.898919,POINT (121.292151 24.898919),Daxi,"Daxi, T'ai-wan"
30774,163,72,49,1967/06/01,120.784798,24.234739,POINT (120.784798 24.234739),Fengyuan,"Fengyuan, T'ai-wan"
30775,168,77,19,1997/02/28,121.592488,25.035690,POINT (121.592488 25.035690),Taipei,"Taipei, T'ai-wan"
30776,175,56,32,1984/09/14,120.724904,24.270195,POINT (120.724904 24.270195),Fengyuan,"Fengyuan, T'ai-wan"
30777,161,71,20,1996/06/21,121.516687,25.072742,POINT (121.516687 25.072742),Taipei,"Taipei, T'ai-wan"
30778,161,87,24,1992/07/04,121.230329,24.979302,POINT (121.230329 24.979302),Taoyuan City,"Taoyuan City, T'ai-wan"
30779,159,59,28,1988/05/04,121.404016,25.057409,POINT (121.404016 25.057409),Banqiao,"Banqiao, T'ai-pei"
30780,179,69,46,1970/07/09,120.269487,22.942523,POINT (120.269487 22.942523),Tainan,"Tainan, T'ai-wan"
30781,161,76,44,1972/07/06,120.611436,24.190420,POINT (120.611436 24.190420),Taichung,"Taichung, T'ai-wan"
30782,182,70,21,1995/11/15,121.259193,24.864635,POINT (121.259193 24.864635),Daxi,"Daxi, T'ai-wan"
30783,165,77,38,1978/07/02,121.763319,24.770857,POINT (121.763319 24.770857),Yilan,"Yilan, T'ai-wan"
30784,163,80,35,1981/11/15,120.461940,22.674246,POINT (120.461940 22.674246),Pingtung,"Pingtung, T'ai-wan"
30785,161,63,48,1968/05/08,120.493180,23.403149,POINT (120.493180 23.403149),Jiayi Shi,"Jiayi Shi, T'ai-wan"
30786,162,55,18,1998/06/02,121.542411,25.016279,POINT (121.542411 25.016279),Taipei,"Taipei, T'ai-wan"
30787,177,87,36,1980/03/09,121.502787,25.019952,POINT (121.502787 25.019952),Taipei,"Taipei, T'ai-wan"
30788,185,61,40,1976/01/08,120.372905,22.667640,POINT (120.372905 22.667640),Kaohsiung,"Kaohsiung, Kao-hsiung"
30789,164,51,18,1998/05/23,121.584523,25.023185,POINT (121.584523 25.023185),Taipei,"Taipei, T'ai-wan"
30790,183,77,18,1998/09/16,121.554936,25.018829,POINT (121.554936 25.018829),Taipei,"Taipei, T'ai-wan"
30791,169,65,39,1977/09/17,120.924218,24.801132,POINT (120.924218 24.801132),Hsinchu,"Hsinchu, T'ai-wan"
30792,155,54,22,1994/07/10,120.396268,22.673162,POINT (120.396268 22.673162),Fengshan,"Fengshan, T'ai-wan"
30793,164,74,30,1986/11/12,120.495441,23.422207,POINT (120.495441 23.422207),Jiayi Shi,"Jiayi Shi, T'ai-wan"
30796,172,55,43,1973/07/28,120.605251,24.146783,POINT (120.605251 24.146783),Taichung,"Taichung, T'ai-wan"
30797,154,60,44,1972/10/15,120.799332,24.228797,POINT (120.799332 24.228797),Fengyuan,"Fengyuan, T'ai-wan"
30798,174,83,39,1977/01/05,120.380457,22.615400,POINT (120.380457 22.615400),Kaohsiung,"Kaohsiung, Kao-hsiung"
30799,159,49,47,1969/04/26,120.357329,22.661367,POINT (120.357329 22.661367),Kaohsiung,"Kaohsiung, Kao-hsiung"
30800,184,59,39,1977/02/02,120.322832,22.697405,POINT (120.322832 22.697405),Fengshan,"Fengshan, T'ai-wan"
30801,157,71,33,1983/02/05,120.380720,22.693405,POINT (120.380720 22.693405),Kaohsiung,"Kaohsiung, Kao-hsiung"
30802,181,83,20,1996/02/09,120.294805,22.906891,POINT (120.294805 22.906891),Tainan,"Tainan, T'ai-wan"
30803,174,57,25,1991/11/12,120.600370,24.172724,POINT (120.600370 24.172724),Taichung,"Taichung, T'ai-wan"
30804,156,79,22,1994/06/22,121.568877,25.033973,POINT (121.568877 25.033973),Taipei,"Taipei, T'ai-wan"
30805,169,59,49,1967/07/20,120.405318,22.646092,POINT (120.405318 22.646092),Pingtung,"Pingtung, T'ai-wan"
30806,157,51,22,1994/04/10,121.747541,25.112621,POINT (121.747541 25.112621),Keelung,"Keelung, T'ai-wan"
30807,158,75,25,1991/09/19,120.376415,23.399834,POINT (120.376415 23.399834),Xinying,"Xinying, T'ai-wan"
30808,163,66,37,1979/12/28,121.548582,25.042887,POINT (121.548582 25.042887),Taipei,"Taipei, T'ai-wan"
30809,182,67,25,1991/11/23,121.297296,24.979724,POINT (121.297296 24.979724),Taoyuan City,"Taoyuan City, T'ai-wan"
30810,184,55,45,1971/12/25,121.543385,25.087788,POINT (121.543385 25.087788),Taipei,"Taipei, T'ai-wan"
30811,176,52,47,1969/01/17,121.228047,24.980706,POINT (121.228047 24.980706),Taoyuan City,"Taoyuan City, T'ai-wan"
30812,175,72,18,1998/08/14,120.992339,24.828329,POINT (120.992339 24.828329),Hsinchu,"Hsinchu, T'ai-wan"
30813,151,47,22,1994/04/28,121.234577,24.925883,POINT (121.234577 24.925883),Taoyuan City,"Taoyuan City, T'ai-wan"
30814,163,84,20,1996/03/10,121.599055,25.063637,POINT (121.599055 25.063637),Taipei,"Taipei, T'ai-wan"
30815,168,49,49,1967/09/04,121.542427,25.094308,POINT (121.542427 25.094308),Taipei,"Taipei, T'ai-wan"
30816,180,73,23,1993/03/11,126.953589,37.588300,POINT (126.953589 37.588300),Seoul,"Seoul, Seoul"
30818,152,52,19,1997/08/17,121.495926,25.090293,POINT (121.495926 25.090293),Banqiao,"Banqiao, T'ai-pei"
30819,169,71,37,1979/06/01,121.543897,25.034533,POINT (121.543897 25.034533),Taipei,"Taipei, T'ai-wan"
30820,158,51,47,1969/12/17,120.515437,23.709345,POINT (120.515437 23.709345),Douliu,"Douliu, T'ai-wan"
30821,172,64,27,1989/06/05,121.282262,24.977114,POINT (121.282262 24.977114),Taoyuan City,"Taoyuan City, T'ai-wan"
30822,170,45,29,1987/04/12,120.609776,23.990006,POINT (120.609776 23.990006),Nantou,"Nantou, T'ai-wan"
30823,150,57,28,1988/08/15,120.910385,24.817626,POINT (120.910385 24.817626),Hsinchu,"Hsinchu, T'ai-wan"
30824,165,74,33,1983/07/10,120.861122,24.561775,POINT (120.861122 24.561775),Miaoli,"Miaoli, T'ai-wan"
30825,164,78,45,1971/03/14,120.263445,22.953834,POINT (120.263445 22.953834),Tainan,"Tainan, T'ai-wan"
30826,163,87,23,1993/04/12,121.528129,25.062075,POINT (121.528129 25.062075),Taipei,"Taipei, T'ai-wan"
30827,169,70,42,1974/07/14,120.652484,24.128282,POINT (120.652484 24.128282),Taichung,"Taichung, T'ai-wan"
30828,160,90,28,1988/08/11,120.583142,24.067798,POINT (120.583142 24.067798),Chang-hua,"Chang-hua, T'ai-wan"
30829,185,63,30,1986/04/13,120.852449,24.583884,POINT (120.852449 24.583884),Miaoli,"Miaoli, T'ai-wan"
30830,150,69,26,1990/10/16,120.971540,24.856172,POINT (120.971540 24.856172),Hsinchu,"Hsinchu, T'ai-wan"
30831,170,67,47,1969/06/28,120.646959,24.178777,POINT (120.646959 24.178777),Taichung,"Taichung, T'ai-wan"
30832,177,90,42,1974/04/12,121.512546,25.041203,POINT (121.512546 25.041203),Taipei,"Taipei, T'ai-wan"
30833,185,69,20,1996/12/02,121.464434,25.029513,POINT (121.464434 25.029513),Banqiao,"Banqiao, T'ai-pei"
30834,164,96,50,1966/10/01,121.780437,25.142648,POINT (121.780437 25.142648),Keelung,"Keelung, T'ai-wan"
30835,183,79,25,1991/09/20,120.454951,22.679567,POINT (120.454951 22.679567),Pingtung,"Pingtung, T'ai-wan"
30836,163,65,32,1984/09/16,126.913456,37.587390,POINT (126.913456 37.587390),Seoul,"Seoul, Seoul"
30837,166,88,30,1986/01/17,120.398210,22.651295,POINT (120.398210 22.651295),Kaohsiung,"Kaohsiung, Kao-hsiung"
30838,163,55,23,1993/02/16,120.445579,23.490038,POINT (120.445579 23.490038),Jiayi Shi,"Jiayi Shi, T'ai-wan"
30839,180,80,27,1989/06/06,121.406466,25.073755,POINT (121.406466 25.073755),Banqiao,"Banqiao, T'ai-pei"
30840,150,53,50,1966/11/14,120.305570,22.626046,POINT (120.305570 22.626046),Kaohsiung,"Kaohsiung, Kao-hsiung"
30841,172,50,35,1981/04/08,120.255682,22.966208,POINT (120.255682 22.966208),Tainan,"Tainan, T'ai-wan"
30842,166,78,36,1980/09/15,121.504401,25.014564,POINT (121.504401 25.014564),Taipei,"Taipei, T'ai-wan"
30843,174,95,49,1967/10/15,120.213181,22.961760,POINT (120.213181 22.961760),Tainan,"Tainan, T'ai-wan"
30844,164,83,31,1985/09/08,120.683574,24.150579,POINT (120.683574 24.150579),Taichung,"Taichung, T'ai-wan"
30845,175,80,33,1983/09/15,120.609780,24.185687,POINT (120.609780 24.185687),Taichung,"Taichung, T'ai-wan"
30846,174,93,23,1993/09/04,121.539277,25.021232,POINT (121.539277 25.021232),Taipei,"Taipei, T'ai-wan"
30847,169,79,37,1979/05/06,121.461986,25.089707,POINT (121.461986 25.089707),Banqiao,"Banqiao, T'ai-pei"
30848,162,54,24,1992/04/06,121.561788,25.083382,POINT (121.561788 25.083382),Taipei,"Taipei, T'ai-wan"
30849,183,74,28,1988/06/13,121.536370,25.051698,POINT (121.536370 25.051698),Taipei,"Taipei, T'ai-wan"
30850,182,71,20,1996/11/13,120.739639,24.224747,POINT (120.739639 24.224747),Fengyuan,"Fengyuan, T'ai-wan"
30851,166,88,44,1972/05/15,120.319562,22.680790,POINT (120.319562 22.680790),Kaohsiung,"Kaohsiung, Kao-hsiung"
30852,167,92,19,1997/10/01,120.946912,24.817787,POINT (120.946912 24.817787),Hsinchu,"Hsinchu, T'ai-wan"
30853,168,98,19,1997/07/04,121.487166,25.012566,POINT (121.487166 25.012566),Banqiao,"Banqiao, T'ai-pei"
30855,178,78,46,1970/11/12,120.262327,22.948455,POINT (120.262327 22.948455),Tainan,"Tainan, T'ai-wan"
30856,161,81,31,1985/10/10,121.529368,25.009967,POINT (121.529368 25.009967),Taipei,"Taipei, T'ai-wan"
30857,168,73,26,1990/06/03,120.561939,24.061263,POINT (120.561939 24.061263),Chang-hua,"Chang-hua, T'ai-wan"
30858,185,62,26,1990/07/27,121.413701,25.089069,POINT (121.413701 25.089069),Banqiao,"Banqiao, T'ai-pei"
30859,151,68,49,1967/10/26,121.570935,25.056722,POINT (121.570935 25.056722),Taipei,"Taipei, T'ai-wan"
30860,170,62,26,1990/10/06,121.540536,25.006739,POINT (121.540536 25.006739),Taipei,"Taipei, T'ai-wan"
30861,166,67,41,1975/09/11,121.483537,25.033426,POINT (121.483537 25.033426),Banqiao,"Banqiao, T'ai-pei"
30862,153,76,43,1973/04/16,120.262103,22.952904,POINT (120.262103 22.952904),Tainan,"Tainan, T'ai-wan"
30863,176,94,46,1970/05/13,121.584318,25.063598,POINT (121.584318 25.063598),Taipei,"Taipei, T'ai-wan"
30864,182,82,30,1986/04/03,121.466718,25.090652,POINT (121.466718 25.090652),Banqiao,"Banqiao, T'ai-pei"
30865,152,79,22,1994/10/03,121.673883,23.990705,POINT (121.673883 23.990705),Hualian,"Hualian, T'ai-wan"
30867,181,70,33,1983/01/18,121.520926,25.099696,POINT (121.520926 25.099696),Taipei,"Taipei, T'ai-wan"
30868,174,49,27,1989/01/13,120.319823,22.667461,POINT (120.319823 22.667461),Kaohsiung,"Kaohsiung, Kao-hsiung"
30869,172,75,35,1981/05/26,120.355021,22.668517,POINT (120.355021 22.668517),Kaohsiung,"Kaohsiung, Kao-hsiung"
30870,166,89,24,1992/10/15,121.510216,25.002044,POINT (121.510216 25.002044),Taipei,"Taipei, T'ai-wan"
30871,167,64,32,1984/01/25,121.536414,25.044597,POINT (121.536414 25.044597),Taipei,"Taipei, T'ai-wan"
30872,165,87,19,1997/07/05,120.517227,24.035867,POINT (120.517227 24.035867),Chang-hua,"Chang-hua, T'ai-wan"
30873,167,73,21,1995/06/23,121.733777,25.123716,POINT (121.733777 25.123716),Keelung,"Keelung, T'ai-wan"
30874,166,72,25,1991/04/19,120.706935,24.225247,POINT (120.706935 24.225247),Fengyuan,"Fengyuan, T'ai-wan"
30875,152,64,28,1988/05/23,120.676290,24.123655,POINT (120.676290 24.123655),Taichung,"Taichung, T'ai-wan"
30876,163,69,41,1975/10/08,120.339582,22.658749,POINT (120.339582 22.658749),Kaohsiung,"Kaohsiung, Kao-hsiung"
30877,153,46,40,1976/07/04,121.262627,24.922177,POINT (121.262627 24.922177),Taoyuan City,"Taoyuan City, T'ai-wan"
30878,165,62,23,1993/10/05,121.700765,25.107348,POINT (121.700765 25.107348),Keelung,"Keelung, T'ai-wan"
30879,151,71,38,1978/05/15,121.538009,25.054528,POINT (121.538009 25.054528),Taipei,"Taipei, T'ai-wan"
30881,185,76,50,1966/09/19,120.387727,22.643123,POINT (120.387727 22.643123),Kaohsiung,"Kaohsiung, Kao-hsiung"
30882,174,88,26,1990/09/06,121.591897,25.085930,POINT (121.591897 25.085930),Taipei,"Taipei, T'ai-wan"
30884,170,79,49,1967/11/01,121.543659,25.083231,POINT (121.543659 25.083231),Taipei,"Taipei, T'ai-wan"
30885,180,52,36,1980/08/07,121.526504,25.006842,POINT (121.526504 25.006842),Taipei,"Taipei, T'ai-wan"
30887,171,62,50,1966/08/21,120.219497,22.901558,POINT (120.219497 22.901558),Tainan,"Tainan, T'ai-wan"
30888,171,51,41,1975/10/27,121.273785,24.956160,POINT (121.273785 24.956160),Taoyuan City,"Taoyuan City, T'ai-wan"
30889,177,69,40,1976/09/18,121.205696,24.938650,POINT (121.205696 24.938650),Taoyuan City,"Taoyuan City, T'ai-wan"
30890,170,61,28,1988/07/18,120.695767,23.935574,POINT (120.695767 23.935574),Nantou,"Nantou, T'ai-wan"
30891,181,52,49,1967/03/18,121.527184,25.013953,POINT (121.527184 25.013953),Taipei,"Taipei, T'ai-wan"
30892,181,73,36,1980/06/03,120.691223,24.150523,POINT (120.691223 24.150523),Taichung,"Taichung, T'ai-wan"
30893,168,59,21,1995/02/15,120.649823,23.984208,POINT (120.649823 23.984208),Nantou,"Nantou, T'ai-wan"
30894,176,99,22,1994/03/06,120.997974,23.996769,POINT (120.997974 23.996769),Buli,"Buli, T'ai-wan"
30895,164,67,40,1976/01/10,120.644985,24.136117,POINT (120.644985 24.136117),Taichung,"Taichung, T'ai-wan"
30896,181,93,36,1980/02/20,121.520153,25.006949,POINT (121.520153 25.006949),Taipei,"Taipei, T'ai-wan"
30897,174,88,25,1991/11/06,120.974633,24.848760,POINT (120.974633 24.848760),Hsinchu,"Hsinchu, T'ai-wan"
30898,177,45,41,1975/09/26,121.288304,24.933010,POINT (121.288304 24.933010),Taoyuan City,"Taoyuan City, T'ai-wan"
30899,180,86,39,1977/05/11,120.691057,24.193648,POINT (120.691057 24.193648),Taichung,"Taichung, T'ai-wan"
30900,171,59,32,1984/09/19,121.230926,24.957432,POINT (121.230926 24.957432),Taoyuan City,"Taoyuan City, T'ai-wan"
30901,184,84,20,1996/09/17,121.404733,25.008394,POINT (121.404733 25.008394),Banqiao,"Banqiao, T'ai-pei"
30902,174,50,31,1985/11/24,121.743247,25.131794,POINT (121.743247 25.131794),Keelung,"Keelung, T'ai-wan"
30903,179,79,25,1991/02/23,121.493051,25.048181,POINT (121.493051 25.048181),Banqiao,"Banqiao, T'ai-pei"
30904,167,47,33,1983/10/07,121.567348,25.061634,POINT (121.567348 25.061634),Taipei,"Taipei, T'ai-wan"
30905,161,94,29,1987/10/01,105.833651,28.051399,POINT (105.833651 28.051399),Gulin,"Gulin, Sichuan"
30906,161,67,32,1984/12/05,121.267500,24.937495,POINT (121.267500 24.937495),Taoyuan City,"Taoyuan City, T'ai-wan"
30907,158,72,39,1977/10/06,121.458144,25.030667,POINT (121.458144 25.030667),Banqiao,"Banqiao, T'ai-pei"
30908,160,73,46,1970/12/23,120.668710,24.118527,POINT (120.668710 24.118527),Taichung,"Taichung, T'ai-wan"
30909,172,46,41,1975/10/21,121.520147,25.039922,POINT (121.520147 25.039922),Taipei,"Taipei, T'ai-wan"
30910,185,76,39,1977/08/17,120.349175,23.476456,POINT (120.349175 23.476456),Taibao,"Taibao, T'ai-wan"
30911,181,64,20,1996/01/20,121.582968,25.091859,POINT (121.582968 25.091859),Taipei,"Taipei, T'ai-wan"
30912,176,46,45,1971/04/03,121.494988,25.010121,POINT (121.494988 25.010121),Banqiao,"Banqiao, T'ai-pei"
30913,159,47,38,1978/11/21,121.525970,25.046435,POINT (121.525970 25.046435),Taipei,"Taipei, T'ai-wan"
30914,181,93,35,1981/07/18,121.288521,24.908626,POINT (121.288521 24.908626),Taoyuan City,"Taoyuan City, T'ai-wan"
30915,166,66,21,1995/07/14,120.242547,22.969708,POINT (120.242547 22.969708),Tainan,"Tainan, T'ai-wan"
30916,160,77,50,1966/05/11,135.863153,34.368092,POINT (135.863153 34.368092),Yoshino-cho,"Yoshino-cho, Nara"
30917,156,65,27,1989/02/04,121.534345,25.050436,POINT (121.534345 25.050436),Taipei,"Taipei, T'ai-wan"
30918,156,72,35,1981/03/01,121.487308,25.064976,POINT (121.487308 25.064976),Banqiao,"Banqiao, T'ai-pei"
30919,171,70,19,1997/10/14,121.431650,25.008424,POINT (121.431650 25.008424),Banqiao,"Banqiao, T'ai-pei"
30921,183,60,33,1983/08/20,121.553515,25.045253,POINT (121.553515 25.045253),Taipei,"Taipei, T'ai-wan"
30922,177,47,45,1971/11/04,103.804854,1.210936,POINT (103.804854 1.210936),Singapore,"Singapore, Singapore"
30923,168,46,44,1972/04/14,120.656045,24.139177,POINT (120.656045 24.139177),Taichung,"Taichung, T'ai-wan"
30924,165,59,43,1973/05/06,120.674423,24.195379,POINT (120.674423 24.195379),Taichung,"Taichung, T'ai-wan"
30925,165,86,23,1993/06/05,121.566884,25.053196,POINT (121.566884 25.053196),Taipei,"Taipei, T'ai-wan"
30926,162,95,47,1969/11/25,120.782029,24.232768,POINT (120.782029 24.232768),Fengyuan,"Fengyuan, T'ai-wan"
30927,162,85,32,1984/04/23,120.472380,23.430307,POINT (120.472380 23.430307),Jiayi Shi,"Jiayi Shi, T'ai-wan"
30928,183,66,37,1979/12/23,121.423847,25.085439,POINT (121.423847 25.085439),Banqiao,"Banqiao, T'ai-pei"
30929,165,93,20,1996/08/08,120.386064,22.614637,POINT (120.386064 22.614637),Kaohsiung,"Kaohsiung, Kao-hsiung"
30930,182,73,26,1990/09/08,120.224919,22.903361,POINT (120.224919 22.903361),Tainan,"Tainan, T'ai-wan"
30931,173,85,26,1990/04/10,121.202295,24.980601,POINT (121.202295 24.980601),Taoyuan City,"Taoyuan City, T'ai-wan"
30933,185,93,47,1969/08/28,121.264716,24.994586,POINT (121.264716 24.994586),Taoyuan City,"Taoyuan City, T'ai-wan"
30934,160,79,40,1976/06/08,121.498808,25.024247,POINT (121.498808 25.024247),Banqiao,"Banqiao, T'ai-pei"
30935,161,68,47,1969/10/15,121.500482,25.049183,POINT (121.500482 25.049183),Taipei,"Taipei, T'ai-wan"
30936,162,74,29,1987/07/04,121.541896,25.044685,POINT (121.541896 25.044685),Taipei,"Taipei, T'ai-wan"
30937,161,91,29,1987/09/27,121.781908,25.108420,POINT (121.781908 25.108420),Keelung,"Keelung, T'ai-wan"
30938,172,90,45,1971/06/05,120.582351,24.073376,POINT (120.582351 24.073376),Chang-hua,"Chang-hua, T'ai-wan"
30939,177,69,22,1994/05/05,121.480611,25.052962,POINT (121.480611 25.052962),Banqiao,"Banqiao, T'ai-pei"
30940,184,84,34,1982/04/26,120.651952,24.188853,POINT (120.651952 24.188853),Taichung,"Taichung, T'ai-wan"
30941,178,72,37,1979/09/26,121.571656,25.020410,POINT (121.571656 25.020410),Taipei,"Taipei, T'ai-wan"
30942,166,63,39,1977/09/10,121.510568,25.051943,POINT (121.510568 25.051943),Taipei,"Taipei, T'ai-wan"
30943,177,98,27,1989/09/19,120.828288,24.545256,POINT (120.828288 24.545256),Miaoli,"Miaoli, T'ai-wan"
30944,174,94,36,1980/12/05,120.534965,24.026158,POINT (120.534965 24.026158),Chang-hua,"Chang-hua, T'ai-wan"
30945,169,68,47,1969/02/14,120.599214,23.792610,POINT (120.599214 23.792610),Douliu,"Douliu, T'ai-wan"
30946,183,97,37,1979/07/07,120.308039,22.670575,POINT (120.308039 22.670575),Kaohsiung,"Kaohsiung, Kao-hsiung"
30947,167,66,35,1981/10/21,120.536223,24.083313,POINT (120.536223 24.083313),Chang-hua,"Chang-hua, T'ai-wan"
30948,170,99,34,1982/02/16,120.996823,24.867656,POINT (120.996823 24.867656),Hsinchu,"Hsinchu, T'ai-wan"
30949,169,47,21,1995/12/02,121.200221,24.903876,POINT (121.200221 24.903876),Taoyuan City,"Taoyuan City, T'ai-wan"
30950,167,76,48,1968/02/24,120.975783,24.888943,POINT (120.975783 24.888943),Hsinchu,"Hsinchu, T'ai-wan"
30951,161,70,34,1982/02/12,120.279353,22.912767,POINT (120.279353 22.912767),Tainan,"Tainan, T'ai-wan"
30952,169,65,35,1981/11/15,120.364569,22.639784,POINT (120.364569 22.639784),Fengshan,"Fengshan, T'ai-wan"
30953,178,69,26,1990/04/15,120.329468,22.609849,POINT (120.329468 22.609849),Kaohsiung,"Kaohsiung, Kao-hsiung"
30954,154,79,50,1966/11/17,121.479752,25.065362,POINT (121.479752 25.065362),Banqiao,"Banqiao, T'ai-pei"
30955,168,75,50,1966/12/02,121.552049,25.027051,POINT (121.552049 25.027051),Taipei,"Taipei, T'ai-wan"
30956,182,65,50,1966/03/12,121.519713,25.082038,POINT (121.519713 25.082038),Taipei,"Taipei, T'ai-wan"
30958,181,81,28,1988/07/05,121.217374,24.979453,POINT (121.217374 24.979453),Taoyuan City,"Taoyuan City, T'ai-wan"
30959,184,86,48,1968/06/08,120.959000,24.810972,POINT (120.959000 24.810972),Hsinchu,"Hsinchu, T'ai-wan"
30960,154,54,50,1966/04/12,121.576257,25.095722,POINT (121.576257 25.095722),Taipei,"Taipei, T'ai-wan"
30961,162,51,30,1986/10/27,121.586027,25.036006,POINT (121.586027 25.036006),Taipei,"Taipei, T'ai-wan"
30962,176,55,45,1971/11/16,121.578176,25.066511,POINT (121.578176 25.066511),Taipei,"Taipei, T'ai-wan"
30963,173,63,26,1990/09/04,121.266779,24.969052,POINT (121.266779 24.969052),Taoyuan City,"Taoyuan City, T'ai-wan"
30964,160,85,43,1973/02/28,121.558884,25.012074,POINT (121.558884 25.012074),Taipei,"Taipei, T'ai-wan"
30965,178,69,25,1991/03/02,121.466819,25.094571,POINT (121.466819 25.094571),Banqiao,"Banqiao, T'ai-pei"
30966,173,60,32,1984/01/21,121.494562,25.005074,POINT (121.494562 25.005074),Banqiao,"Banqiao, T'ai-pei"
30967,151,59,20,1996/11/18,121.275375,24.909147,POINT (121.275375 24.909147),Taoyuan City,"Taoyuan City, T'ai-wan"
30968,153,62,50,1966/03/06,144.997390,-37.125891,POINT (144.997390 -37.125891),Melbourne,"Melbourne, Victoria"
30971,179,63,38,1978/08/27,120.286277,22.908552,POINT (120.286277 22.908552),Tainan,"Tainan, T'ai-wan"
30972,152,66,32,1984/01/05,120.483367,23.474649,POINT (120.483367 23.474649),Jiayi Shi,"Jiayi Shi, T'ai-wan"
30974,161,58,42,1974/05/23,121.537266,25.052622,POINT (121.537266 25.052622),Taipei,"Taipei, T'ai-wan"
30975,164,64,33,1983/05/18,121.506470,25.017722,POINT (121.506470 25.017722),Taipei,"Taipei, T'ai-wan"
30976,178,82,50,1966/07/13,120.465922,22.682561,POINT (120.465922 22.682561),Pingtung,"Pingtung, T'ai-wan"
30978,180,81,27,1989/01/26,121.598427,25.089287,POINT (121.598427 25.089287),Taipei,"Taipei, T'ai-wan"
